ticket	field	old_string	new_string	rule	note
T-916.2	citations	t915_ticketboard_design.md	-	keep	child file; bare basename of docs/platform/t915_ticketboard_design.md; idx 0; the basename stays (documentation_v2/tickets/specs/t915_ticketboard_design.md)
T-917	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	parent file; path; manifest move
T-917.1	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.1	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 1; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-917.2	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.2	owns	docs/TICKET_REGISTRY.md	-	drop-view-link	child file; generated sync view — P1-2 drops it, no move target; idx 4; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-917.3	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.3	acceptance	docs/TICKET_*.md	-	drop-view-link	child file; glob over the generated sync views — P1-2 drops them, no move target; idx 4; P2-3 rewords the sentence (for example 'the generated ticket views, retired') or drops the entry
T-917.4	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.5	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.5	notes	docs/platform/	-	manual	child file; directory path; folder mention; docs/platform/ splits across documentation_v2/tickets/specs/, runbooks/, standards/, known_bugs/, tools_v2/ticket-engine/ and archive/; suggest keep (historical) or name the one file the sentence means
T-917.5	notes	docs/platform/	-	manual	child file; directory path; folder mention; docs/platform/ splits across documentation_v2/tickets/specs/, runbooks/, standards/, known_bugs/, tools_v2/ticket-engine/ and archive/; suggest keep (historical) or name the one file the sentence means
T-917.5	current_state	docs/platform/	-	manual	child file; directory path; idx 0; folder mention; docs/platform/ splits across documentation_v2/tickets/specs/, runbooks/, standards/, known_bugs/, tools_v2/ticket-engine/ and archive/; suggest keep (historical) or name the one file the sentence means
T-917.5	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-917.5	citations	token_estimate_factor.md	-	keep	child file; bare basename of docs/platform/token_estimate_factor.md; idx 1; the basename stays (documentation_v2/tools_v2/ticket-engine/token_estimate_factor.md)
T-917.5	owns	docs/platform/token_estimate_factor.md	documentation_v2/tools_v2/ticket-engine/token_estimate_factor.md	rewrite	child file; path; idx 3; manifest move
T-917.6	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-917.6	plan	docs/plans/t-917_6_plan.md	documentation_v2/tickets/plans/t-917_6_plan.md	rewrite	child file; path; manifest move
T-917.6	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-917.6	owns	docs/plans	documentation_v2/tickets/plans	rewrite	child file; directory own — needs mapping + overlap check; idx 2; directory own (shipped ticket, so no open-ticket overlap): plan files land in documentation_v2/tickets/plans/; the plan skeleton docs/plans/TEMPLATE.md moves to .ai/tickets/plan_template.md, outside this own; no open ticket owns either path
T-918	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	parent file; path; manifest move
T-918.1	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-918.1	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-918.2	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-918.2	plan	docs/plans/t-918_2_plan.md	documentation_v2/tickets/plans/t-918_2_plan.md	rewrite	child file; path; manifest move
T-918.2	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-918.3	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-918.3	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 1; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-918.4	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	child file; path; manifest move
T-918.4	plan	docs/plans/t-918_4_plan.md	documentation_v2/tickets/plans/t-918_4_plan.md	rewrite	child file; path; manifest move
T-918.4	citations	t917_ticket_schema_v2.md	-	keep	child file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-919	spec	docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	rewrite	parent file; path; manifest move
T-919	plan	docs/plans/t-919_plan.md	documentation_v2/tickets/plans/t-919_plan.md	rewrite	parent file; path; manifest move
T-919	citations	t917_ticket_schema_v2.md	-	keep	parent file; bare basename of docs/platform/t917_ticket_schema_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t917_ticket_schema_v2.md)
T-920	spec	docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	rewrite	parent file; path; manifest move
T-920.1	spec	docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	rewrite	child file; path; manifest move
T-920.1	plan	docs/plans/t-920_1_plan.md	documentation_v2/tickets/plans/t-920_1_plan.md	rewrite	child file; path; manifest move
T-920.2	spec	docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	rewrite	child file; path; manifest move
T-920.2	plan	docs/plans/t-920_2_plan.md	documentation_v2/tickets/plans/t-920_2_plan.md	rewrite	child file; path; manifest move
T-921	spec	docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	rewrite	parent file; path; manifest move
T-921	plan	docs/plans/t-921_plan.md	documentation_v2/tickets/plans/t-921_plan.md	rewrite	parent file; path; manifest move
T-921	current_state	SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	rewrite	parent file; bare basename of docs/platform/SHIPPED_HISTORY.md; idx 1; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-922	spec	docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	rewrite	parent file; path; manifest move
T-922	plan	docs/plans/t-922_plan.md	documentation_v2/tickets/plans/t-922_plan.md	rewrite	parent file; path; manifest move
T-922	approach	SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	rewrite	parent file; bare basename of docs/platform/SHIPPED_HISTORY.md; idx 1; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-923	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	parent file; path; manifest move
T-923	plan	docs/plans/t-923_plan.md	documentation_v2/tickets/plans/t-923_plan.md	rewrite	parent file; path; manifest move
T-923	owns	docs/plans/t-923_plan.md	documentation_v2/tickets/plans/t-923_plan.md	rewrite	parent file; path; idx 1; manifest move
T-924	spec	docs/specs/ideas/t924_gate_verdict.md	documentation_v2/tickets/specs/t924_gate_verdict.md	rewrite	parent file; path; manifest move
T-924	plan	docs/plans/t-924_plan.md	documentation_v2/tickets/plans/t-924_plan.md	rewrite	parent file; path; manifest move
T-925	spec	docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	rewrite	parent file; path; manifest move
T-925	plan	docs/plans/t-925_plan.md	documentation_v2/tickets/plans/t-925_plan.md	rewrite	parent file; path; manifest move
T-925	owns	docs/plans/t-925_plan.md	documentation_v2/tickets/plans/t-925_plan.md	rewrite	parent file; path; idx 2; manifest move
T-926	spec	docs/specs/existing/t926_vehicle_transform_tab.md	documentation_v2/tickets/specs/t926_vehicle_transform_tab.md	rewrite	parent file; path; manifest move
T-926	plan	docs/plans/t-926_plan.md	documentation_v2/tickets/plans/t-926_plan.md	rewrite	parent file; path; manifest move
T-927	spec	docs/specs/existing/t927_chrome_dblclick_leak.md	documentation_v2/tickets/specs/t927_chrome_dblclick_leak.md	rewrite	parent file; path; manifest move
T-927	plan	docs/plans/t-927_plan.md	documentation_v2/tickets/plans/t-927_plan.md	rewrite	parent file; path; manifest move
T-930	spec	docs/specs/existing/t930_vehicle_first_paint.md	documentation_v2/tickets/specs/t930_vehicle_first_paint.md	rewrite	parent file; path; manifest move
T-930	plan	docs/plans/t-930_plan.md	documentation_v2/tickets/plans/t-930_plan.md	rewrite	parent file; path; manifest move
T-932	spec	docs/specs/existing/t932_parked_markers_persist.md	documentation_v2/tickets/specs/t932_parked_markers_persist.md	rewrite	parent file; path; manifest move
T-932	plan	docs/plans/t-932_plan.md	documentation_v2/tickets/plans/t-932_plan.md	rewrite	parent file; path; manifest move
T-933	spec	docs/specs/existing/t933_leptos_gates_exit.md	documentation_v2/tickets/specs/t933_leptos_gates_exit.md	rewrite	parent file; path; manifest move
T-933	plan	docs/plans/t-933_plan.md	documentation_v2/tickets/plans/t-933_plan.md	rewrite	parent file; path; manifest move
T-933	notes	docs/xtask	-	manual	parent file; prose, not a path: 'docs/xtask comments' means docs and xtask comments; prose ('docs/xtask comments' means docs and xtask comments); suggest keep
T-933	verify	EDITOR_FACTORY_FOR_CURSOR.md	documentation_v2/runbooks/factory_waves/README.md	rewrite	parent file; bare basename of docs/platform/EDITOR_FACTORY_FOR_CURSOR.md; idx 1; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-933	acceptance	EDITOR_FACTORY_FOR_CURSOR.md	documentation_v2/runbooks/factory_waves/README.md	rewrite	parent file; bare basename of docs/platform/EDITOR_FACTORY_FOR_CURSOR.md; idx 1; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-933	owns	docs/platform/EDITOR_FACTORY_FOR_CURSOR.md	documentation_v2/runbooks/factory_waves/README.md	rewrite	parent file; path; idx 1; manifest merge-into
T-933	owns	docs/website/EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; path; idx 2; manifest move+rename
T-934	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	parent file; path; manifest move+rename
T-934	plan	docs/plans/t-934_plan.md	documentation_v2/tickets/plans/t-934_plan.md	rewrite	parent file; path; manifest move
T-934.1	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.2	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.3	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.4	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.5	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.6	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.7	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.8	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.9	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.10	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.11	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.12	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.13	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.14	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.15	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.16	spec	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.16	notes	docs/website/frontend/pages/*.md	-	manual	child file; glob; glob over the retired page specs; they land as <page>_page.md feature docs under documentation_v2/website/frontend/pages/<area>/<page>/ (and apps/debug/ for the building viewer); suggest keep, the ticket narrates a past layout
T-934.16	notes	docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	rewrite	child file; path; manifest move+rename
T-934.16	requirement	docs/website/frontend/pages/*.md	-	manual	child file; glob; idx 2; glob over the retired page specs; they land as <page>_page.md feature docs under documentation_v2/website/frontend/pages/<area>/<page>/ (and apps/debug/ for the building viewer); suggest keep, the ticket narrates a past layout
T-935	spec	docs/specs/Mission_Creator_Architecture/t935_map_binary_storage.md	documentation_v2/tickets/specs/t935_map_binary_storage.md	rewrite	parent file; path; manifest move
