source	target	action	class	writer	note
documentation_v2/website/frontend/pages/administration/personnel/visual_reference/screen.png	documentation_v2/website/frontend/pages/administration/personnel/visual_references/personnel_roster_blueprint/personnel_roster_blueprint.png	collapse-duplicate	data	-	sha256 d98c25430e8f identical to docs/specs/macOS_Blueprints/personnel_roster_macos_activity_monitor_edition/screen.png
documentation_v2/website/frontend/pages/administration/server_control/README.md	documentation_v2/pending_merge/F01/documentation_v2__website__frontend__pages__administration__server_control__readme.md	merge-into	live-rewrite	F01	documentation_v2/website/frontend/pages/administration/server_control/README.md
documentation_v2/website/frontend/pages/command_center/README.md	documentation_v2/pending_merge/F02/documentation_v2__website__frontend__pages__command_center__readme.md	merge-into	live-rewrite	F02	documentation_v2/website/frontend/pages/command_center/README.md
documentation_v2/website/frontend/pages/command_center/visual_reference/README.md	-	delete	live-rewrite	F02	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F02 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/command_center/visual_reference/dashboard/README.md	-	delete	live-rewrite	F02	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F02 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/command_center/visual_reference/dashboard/code.html	documentation_v2/website/frontend/pages/command_center/visual_references/command_dashboard_blueprint/command_dashboard_blueprint.html	collapse-duplicate	data	-	sha256 aa91bfeebc3e identical to docs/specs/macOS_Blueprints/tbd_reforger_dashboard_tactical_command_center/code.html
documentation_v2/website/frontend/pages/command_center/visual_reference/dashboard/screen.png	documentation_v2/website/frontend/pages/command_center/visual_references/command_dashboard_blueprint/command_dashboard_blueprint.png	collapse-duplicate	data	-	sha256 645121418246 identical to docs/specs/macOS_Blueprints/tbd_reforger_dashboard_tactical_command_center/screen.png
documentation_v2/website/frontend/pages/command_center/visual_reference/server_intel/README.md	-	delete	live-rewrite	F02	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F02 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/command_center/visual_reference/server_intel/code.html	documentation_v2/website/frontend/pages/command_center/visual_references/server_intel_blueprint/server_intel_blueprint.html	collapse-duplicate	data	-	sha256 6bb415eeb7c0 identical to docs/specs/macOS_Blueprints/server_intel_dashboard_macos_tactical_edition/code.html
documentation_v2/website/frontend/pages/command_center/visual_reference/server_intel/screen.png	documentation_v2/website/frontend/pages/command_center/visual_references/server_intel_blueprint/server_intel_blueprint.png	collapse-duplicate	data	-	sha256 f6ceb9083ca9 identical to docs/specs/macOS_Blueprints/server_intel_dashboard_macos_tactical_edition/screen.png
documentation_v2/website/frontend/pages/doctrine_and_info/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__doctrine_and_info__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/doctrine_and_info/README.md
documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__doctrine_and_info__modpacks__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/README.md
documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/visual_reference/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/visual_reference/code.html	documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/visual_references/modpacks_blueprint/modpacks_blueprint.html	collapse-duplicate	data	-	sha256 2412aa04f563 identical to docs/specs/macOS_Blueprints/server_modpacks_macos_tactical_edition/code.html
documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/visual_reference/screen.png	documentation_v2/website/frontend/pages/doctrine_and_info/modpacks/visual_references/modpacks_blueprint/modpacks_blueprint.png	collapse-duplicate	data	-	sha256 a064b60675ce identical to docs/specs/macOS_Blueprints/server_modpacks_macos_tactical_edition/screen.png
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__doctrine_and_info__vehicles__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/README.md
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/btr_70_render/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/btr_70_render/screen.png	documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_references/btr_70_render/btr_70_render.png	collapse-duplicate	data	-	sha256 6328ae6eac1a identical to docs/specs/macOS_Blueprints/high_fidelity_3d_render_of_a_btr_70_armored_personnel_carrier_tactical_military/screen.png
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/dossier/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/dossier/code.html	documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_references/vehicle_dossier_blueprint/vehicle_dossier_blueprint.html	collapse-duplicate	data	-	sha256 cc305ba23d00 identical to docs/specs/macOS_Blueprints/vehicle_database_btr_70_intelligence_dossier/code.html
documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_reference/dossier/screen.png	documentation_v2/website/frontend/pages/doctrine_and_info/vehicles/visual_references/vehicle_dossier_blueprint/vehicle_dossier_blueprint.png	collapse-duplicate	data	-	sha256 fa8531903dc0 identical to docs/specs/macOS_Blueprints/vehicle_database_btr_70_intelligence_dossier/screen.png
documentation_v2/website/frontend/pages/doctrine_and_info/wiki/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__doctrine_and_info__wiki__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/doctrine_and_info/wiki/README.md
documentation_v2/website/frontend/pages/field_tools/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__field_tools__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/field_tools/README.md
documentation_v2/website/frontend/pages/field_tools/mortar/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__field_tools__mortar__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/field_tools/mortar/README.md
documentation_v2/website/frontend/pages/field_tools/mortar/visual_reference/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/field_tools/mortar/visual_reference/code.html	documentation_v2/website/frontend/pages/field_tools/mortar/visual_references/mortar_calculator_blueprint/mortar_calculator_blueprint.html	collapse-duplicate	data	-	sha256 164d924c298e identical to docs/specs/macOS_Blueprints/mortar_calculator_macos_tactical_edition/code.html
documentation_v2/website/frontend/pages/field_tools/mortar/visual_reference/screen.png	documentation_v2/website/frontend/pages/field_tools/mortar/visual_references/mortar_calculator_blueprint/mortar_calculator_blueprint.png	collapse-duplicate	data	-	sha256 0dac116f958b identical to docs/specs/macOS_Blueprints/mortar_calculator_macos_tactical_edition/screen.png
documentation_v2/website/frontend/pages/mission_hub/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__mission_hub__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/mission_hub/README.md
documentation_v2/website/frontend/pages/mission_hub/create_dialog/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__mission_hub__create_dialog__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/mission_hub/create_dialog/README.md
documentation_v2/website/frontend/pages/mission_hub/library/README.md	documentation_v2/pending_merge/F03/documentation_v2__website__frontend__pages__mission_hub__library__readme.md	merge-into	live-rewrite	F03	documentation_v2/website/frontend/pages/mission_hub/library/README.md
documentation_v2/website/frontend/pages/mission_hub/library/visual_reference/README.md	-	delete	live-rewrite	F03	boilerplate disclaimer, sha256 8f633b199849; its facts (a historical design reference kept for colour and layout context, not an implementation source; production UI is the Leptos code under apps/website/frontend/src/v2/) go into the visual_references READMEs F03 writes (doc writer template step 3)
documentation_v2/website/frontend/pages/mission_hub/library/visual_reference/code.html	documentation_v2/website/frontend/pages/mission_hub/library/visual_references/mission_library_blueprint/mission_library_blueprint.html	collapse-duplicate	data	-	sha256 d8a5a97100f7 identical to docs/specs/macOS_Blueprints/mission_library_featured_tactical_edition/code.html
documentation_v2/website/frontend/pages/mission_hub/library/visual_reference/screen.png	documentation_v2/website/frontend/pages/mission_hub/library/visual_references/mission_library_blueprint/mission_library_blueprint.png	collapse-duplicate	data	-	sha256 ecd42afe5ef4 identical to docs/specs/macOS_Blueprints/mission_library_featured_tactical_edition/screen.png
